epoch;mse
7187;0.001570687465841149
7188;0.0015695817702810013
7189;0.0015684771999232559
7190;0.0015673737533231772
7191;0.0015662714290381034
7192;0.001565170225627594
7193;0.0015640701416532714
7194;0.0015629711756789256
7195;0.0015618733262704589
7196;0.001560776591995914
7197;0.0015596809714254417
7198;0.0015585864631313161
7199;0.0015574930656879413
7200;0.0015564007776717932
7201;0.0015553095976614923
7202;0.0015542195242377664
7203;0.0015531305559834175
7204;0.0015520426914833498
7205;0.0015509559293245974
7206;0.001549870268096258
7207;0.0015487857063895072
7208;0.0015477022427976212
7209;0.0015466198759159775
7210;0.0015455386043419918
7211;0.0015444584266752
7212;0.0015433793415171575
7213;0.0015423013474715479
7214;0.0015412244431440652
7215;0.00154014862714251
7216;0.0015390738980767117
7217;0.001538000254558582
7218;0.0015369276952020613
7219;0.0015358562186231495
7220;0.0015347858234398969
7221;0.0015337165082723947
7222;0.0015326482717427752
7223;0.001531581112475199
7224;0.001530515029095863
7225;0.0015294500202330079
7226;0.0015283860845168944
7227;0.0015273232205797885
7228;0.001526261427056024
7229;0.0015252007025818902
7230;0.0015241410457957393
7231;0.0015230824553379148
7232;0.001522024929850777
7233;0.0015209684679786686
7234;0.0015199130683679774
7235;0.0015188587296670558
7236;0.0015178054505262423
7237;0.0015167532295979045
7238;0.0015157020655363902
7239;0.001514651956997998
7240;0.0015136029026410459
7241;0.0015125549011258334
7242;0.0015115079511146103
7243;0.0015104620512716319
7244;0.0015094172002630846
7245;0.0015083733967571691
7246;0.001507330639424007
7247;0.0015062889269357013
7248;0.0015052482579663222
7249;0.001504208631191893
7250;0.0015031700452903534
7251;0.0015021324989416495
7252;0.0015010959908276348
7253;0.0015000605196321068
7254;0.001499026084040806
7255;0.001497992682741433
7256;0.0014969603144236062
7257;0.0014959289777788471
7258;0.0014948986715006515
7259;0.0014938693942844058
7260;0.0014928411448274334
7261;0.001491813921828972
7262;0.0014907877239901785
7263;0.0014897625500141188
7264;0.0014887383986057737
7265;0.0014877152684720095
7266;0.001486693158321624
7267;0.001485672066865303
7268;0.00148465199281563
7269;0.0014836329348870746
7270;0.0014826148917960144
7271;0.001481597862260706
7272;0.0014805818450012928
7273;0.0014795668387397921
7274;0.001478552842200115
7275;0.0014775398541080511
7276;0.0014765278731912266
7277;0.0014755168981792082
7278;0.001474506927803354
7279;0.0014734979607969284
7280;0.0014724899958950665
7281;0.0014714830318347386
7282;0.0014704770673547784
7283;0.001469472101195861
7284;0.0014684681321005416
7285;0.0014674651588131868
7286;0.0014664631800800393
7287;0.0014654621946491669
7288;0.001464462201270466
7289;0.0014634631986956911
7290;0.0014624651856784108
7291;0.001461468160974027
7292;0.001460472123339781
7293;0.0014594770715347155
7294;0.0014584830043197264
7295;0.0014574899204574747
7296;0.001456497818712502
7297;0.0014555066978511112
7298;0.0014545165566414498
7299;0.0014535273938534414
7300;0.0014525392082588202
7301;0.0014515519986311488
7302;0.0014505657637457485
7303;0.0014495805023797756
7304;0.0014485962133121274
7305;0.001447612895323551
7306;0.0014466305471965432
7307;0.0014456491677153683
7308;0.0014446687556661083
7309;0.0014436893098366218
7310;0.001442710829016505
7311;0.001441733311997189
7312;0.0014407567575717875
7313;0.001439781164535272
7314;0.001438806531684322
7315;0.0014378328578173853
7316;0.001436860141734695
7317;0.0014358883822381944
7318;0.0014349175781316328
7319;0.0014339477282204628
7320;0.0014329788313119252
7321;0.0014320108862149695
7322;0.0014310438917402954
7323;0.0014300778467003718
7324;0.0014291127499093648
7325;0.0014281486001831828
7326;0.001427185396339486
7327;0.0014262231371976455
7328;0.0014252618215787626
7329;0.001424301448305647
7330;0.0014233420162028552
7331;0.0014223835240966395
7332;0.0014214259708149853
7333;0.0014204693551875547
7334;0.0014195136760457583
7335;0.0014185589322226891
7336;0.0014176051225531497
7337;0.001416652245873647
7338;0.001415700301022389
7339;0.0014147492868392775
7340;0.001413799202165884
7341;0.0014128500458454917
7342;0.0014119018167230942
7343;0.0014109545136453136
7344;0.0014100081354605084
7345;0.0014090626810186776
7346;0.0014081181491715222
7347;0.0014071745387723867
7348;0.0014062318486763256
7349;0.0014052900777400484
7350;0.0014043492248219163
7351;0.0014034092887819636
7352;0.0014024702684818902
7353;0.001401532162785034
7354;0.001400594970556421
7355;0.0013996586906627109
7356;0.0013987233219722034
7357;0.0013977888633548662
7358;0.0013968553136822963
7359;0.0013959226718277566
7360;0.0013949909366661158
7361;0.0013940601070739165
7362;0.0013931301819292937
7363;0.0013922011601120426
7364;0.0013912730405036006
7365;0.001390345821986997
7366;0.001389419503446906
7367;0.0013884940837696176
7368;0.0013875695618430527
7369;0.0013866459365567277
7370;0.0013857232068017877
7371;0.0013848013714709809
7372;0.0013838804294586792
7373;0.0013829603796608435
7374;0.0013820412209750417
7375;0.001381122952300451
7376;0.001380205572537842
7377;0.0013792890805895824
7378;0.001378373475359631
7379;0.0013774587557535399
7380;0.0013765449206784544
7381;0.0013756319690430838
7382;0.0013747198997577548
7383;0.0013738087117343475
7384;0.0013728984038863345
7385;0.0013719889751287592
7386;0.001371080424378248
7387;0.0013701727505529694
7388;0.0013692659525727006
7389;0.001368360029358741
7390;0.0013674549798340016
7391;0.0013665508029229098
7392;0.001365647497551485
7393;0.0013647450626472827
7394;0.0013638434971394216
7395;0.0013629427999585558
7396;0.0013620429700369084
7397;0.0013611440063082357
7398;0.001360245907707855
7399;0.0013593486731725913
7400;0.0013584523016408351
7401;0.0013575567920525073
7402;0.0013566621433490581
7403;0.0013557683544734899
7404;0.0013548754243702876
7405;0.0013539833519855223
7406;0.0013530921362667372
7407;0.0013522017761630277
7408;0.00135131227062499
7409;0.0013504236186047498
7410;0.0013495358190559479
7411;0.0013486488709337327
7412;0.0013477627731947653
7413;0.0013468775247972055
7414;0.001345993124700727
7415;0.0013451095718664853
7416;0.0013442268652571812
7417;0.0013433450038369675
7418;0.0013424639865715119
7419;0.0013415838124279829
7420;0.0013407044803750105
7421;0.0013398259893827465
7422;0.001338948338422814
7423;0.0013380715264683036
7424;0.0013371955524938252
7425;0.001336320415475428
7426;0.001335446114390656
7427;0.0013345726482185294
7428;0.0013337000159395344
7429;0.0013328282165356341
7430;0.0013319572489902459
7431;0.001331087112288252
7432;0.0013302178054160282
7433;0.0013293493273613525
7434;0.001328481677113529
7435;0.0013276148536632481
7436;0.001326748856002704
7437;0.0013258836831255326
7438;0.001325019334026793
7439;0.0013241558077030195
7440;0.0013232931031521692
7441;0.001322431219373664
7442;0.0013215701553683321
7443;0.0013207099101384756
7444;0.0013198504826878012
7445;0.0013189918720214722
7446;0.0013181340771460544
7447;0.0013172770970695674
7448;0.0013164209308014411
7449;0.0013155655773525443
7450;0.001314711035735141
7451;0.0013138573049629432
7452;0.0013130043840510414
7453;0.001312152272016003
7454;0.0013113009678757345
7455;0.0013104504706495906
7456;0.0013096007793583528
7457;0.001308751893024157
7458;0.0013079038106705878
7459;0.0013070565313226057
7460;0.001306210054006585
7461;0.0013053643777502714
7462;0.0013045195015828374
7463;0.0013036754245348212
7464;0.0013028321456381672
7465;0.0013019896639262056
7466;0.0013011479784336402
7467;0.001300307088196564
7468;0.001299466992252452
7469;0.0012986276896401782
7470;0.0012977891793999519
7471;0.0012969514605733732
7472;0.0012961145322034403
7473;0.0012952783933344908
7474;0.0012944430430122402
7475;0.0012936084802837706
7476;0.001292774704197525
7477;0.0012919417138033047
7478;0.0012911095081522884
7479;0.001290278086296984
7480;0.001289447447291281
7481;0.001288617590190402
7482;0.001287788514050933
7483;0.0012869602179307917
7484;0.0012861327008892639
7485;0.0012853059619869686
7486;0.0012844800002858525
7487;0.0012836548148492375
7488;0.00128283040474175
7489;0.0012820067690293767
7490;0.0012811839067794007
7491;0.0012803618170604922
7492;0.0012795404989426088
7493;0.001278719951497032
7494;0.0012779001737964052
7495;0.001277081164914652
7496;0.0012762629239270553
7497;0.001275445449910202
7498;0.0012746287419419665
7499;0.0012738127991015844
7500;0.0012729976204695864
7501;0.0012721832051278013
7502;0.0012713695521593803
7503;0.0012705566606487778
7504;0.0012697445296817413
7505;0.001268933158345331
7506;0.0012681225457279277
7507;0.0012673126909191618
7508;0.00126650359301
7509;0.0012656952510926973
7510;0.0012648876642607763
7511;0.0012640808316090799
7512;0.001263274752233705
7513;0.0012624694252320774
7514;0.0012616648497028753
7515;0.0012608610247460531
7516;0.0012600579494628863
7517;0.001259255622955873
7518;0.0012584540443288323
7519;0.001257653212686828
7520;0.001256853127136213
7521;0.001256053786784588
7522;0.001255255190740856
7523;0.0012544573381151663
7524;0.00125366022801891
7525;0.0012528638595647713
7526;0.0012520682318666815
7527;0.0012512733440398329
7528;0.0012504791952006856
7529;0.0012496857844669102
7530;0.001248893110957482
7531;0.0012481011737925814
7532;0.0012473099720936784
7533;0.0012465195049834532
7534;0.0012457297715858418
7535;0.0012449407710260329
7536;0.001244152502430428
7537;0.001243364964926719
7538;0.001242578157643759
7539;0.0012417920797116867
7540;0.0012410067302618727
7541;0.001240222108426889
7542;0.0012394382133405664
7543;0.0012386550441379294
7544;0.0012378725999552566
7545;0.0012370908799300413
7546;0.0012363098832009823
7547;0.0012355296089079956
7548;0.001234750056192248
7549;0.0012339712241960909
7550;0.0012331931120630746
7551;0.0012324157189380043
7552;0.0012316390439668585
7553;0.0012308630862968416
7554;0.0012300878450763313
7555;0.001229313319454962
7556;0.0012285395085835215
7557;0.001227766411614018
7558;0.0012269940276996546
7559;0.0012262223559948245
7560;0.0012254513956551248
7561;0.0012246811458373284
7562;0.0012239116056994089
7563;0.0012231427744005302
7564;0.0012223746511010386
7565;0.0012216072349624605
7566;0.0012208405251475023
7567;0.001220074520820071
7568;0.0012193092211452167
7569;0.0012185446252892121
7570;0.0012177807324194614
7571;0.0012170175417045722
7572;0.001216255052314289
7573;0.0012154932634195726
7574;0.0012147321741925188
7575;0.0012139717838063778
7576;0.0012132120914356032
7577;0.0012124530962557712
7578;0.0012116947974436473
7579;0.0012109371941771458
7580;0.0012101802856353374
7581;0.001209424070998424
7582;0.0012086685494478002
7583;0.0012079137201659903
7584;0.001207159582336656
7585;0.0012064061351446387
7586;0.0012056533777758962
7587;0.001204901309417541
7588;0.0012041499292578407
7589;0.0012033992364861678
7590;0.0012026492302930707
7591;0.0012018999098701941
7592;0.0012011512744103748
7593;0.0012004033231075195
7594;0.0011996560551567168
7595;0.001198909469754153
7596;0.0011981635660971502
7597;0.0011974183433841564
7598;0.0011966738008147605
7599;0.001195929937589645
7600;0.0011951867529106201
7601;0.0011944442459806287
7602;0.0011937024160037304
7603;0.0011929612621850813
7604;0.001192220783730965
7605;0.0011914809798487702
7606;0.0011907418497470014
7607;0.0011900033926352809
7608;0.0011892656077243107
7609;0.001188528494225904
7610;0.0011877920513530052
7611;0.001187056278319628
7612;0.001186321174340892
7613;0.0011855867386330284
7614;0.0011848529704133544
7615;0.0011841198689002848
7616;0.0011833874333133133
7617;0.0011826556628730528
7618;0.0011819245568011668
7619;0.001181194114320449
7620;0.0011804643346547464
7621;0.001179735217029
7622;0.0011790067606692461
7623;0.0011782789648025625
7624;0.001177551828657166
7625;0.0011768253514622936
7626;0.0011760995324482913
7627;0.001175374370846569
7628;0.001174649865889615
7629;0.0011739260168109654
7630;0.0011732028228452459
7631;0.001172480283228162
7632;0.0011717583971964539
7633;0.0011710371639879341
7634;0.0011703165828414982
7635;0.0011695966529970615
7636;0.0011688773736956534
7637;0.0011681587441792931
7638;0.001167440763691133
7639;0.0011667234314753023
7640;0.0011660067467770432
7641;0.0011652907088426031
7642;0.0011645753169193156
7643;0.0011638605702555215
7644;0.0011631464681006545
7645;0.0011624330097051447
7646;0.0011617201943205024
7647;0.001161008021199261
7648;0.0011602964895949912
7649;0.00115958559876229
7650;0.0011588753479568313
7651;0.0011581657364352813
7652;0.001157456763455354
7653;0.0011567484282757998
7654;0.0011560407301563847
7655;0.0011553336683579043
7656;0.001154627242142201
7657;0.00115392145077211
7658;0.0011532162935115227
7659;0.0011525117696253172
7660;0.0011518078783794284
7661;0.001151104619040771
7662;0.0011504019908773044
7663;0.0011496999931579744
7664;0.0011489986251527924
7665;0.0011482978861327166
7666;0.0011475977753697564
7667;0.0011468982921369148
7668;0.0011461994357082048
7669;0.0011455012053586543
7670;0.0011448036003642824
7671;0.0011441066200021197
7672;0.001143410263550181
7673;0.0011427145302874847
7674;0.0011420194194940749
7675;0.0011413249304509535
7676;0.0011406310624401405
7677;0.001139937814744627
7678;0.0011392451866484269
7679;0.001138553177436511
7680;0.001137861786394871
7681;0.001137171012810443
7682;0.0011364808559711967
7683;0.0011357913151660453
7684;0.0011351023896849048
7685;0.0011344140788186676
7686;0.0011337263818591973
7687;0.0011330392980993475
7688;0.0011323528268329384
7689;0.0011316669673547704
7690;0.0011309817189606081
7691;0.0011302970809471953
7692;0.001129613052612259
7693;0.0011289296332544483
7694;0.0011282468221734323
7695;0.0011275646186698167
7696;0.0011268830220451751
7697;0.0011262020316020484
7698;0.0011255216466439272
7699;0.0011248418664752727
7700;0.001124162690401498
7701;0.0011234841177289756
7702;0.001122806147765039
7703;0.001122128779817949
7704;0.0011214520131969485
7705;0.0011207758472122184
7706;0.0011201002811748841
7707;0.0011194253143970235
7708;0.0011187509461916588
7709;0.0011180771758727615
7710;0.0011174040027552398
7711;0.0011167314261549379
7712;0.0011160594453886621
7713;0.0011153880597741203
7714;0.001114717268629997
7715;0.0011140470712758862
7716;0.0011133774670323295
7717;0.0011127084552207981
7718;0.0011120400351636813
7719;0.0011113722061843125
7720;0.0011107049676069508
7721;0.001110038318756788
7722;0.001109372258959923
7723;0.0011087067875433947
7724;0.001108041903835161
7725;0.0011073776071641038
7726;0.001106713896860006
7727;0.0011060507722535974
7728;0.0011053882326765084
7729;0.0011047262774612717
7730;0.0011040649059413745
7731;0.0011034041174511709
7732;0.0011027439113259555
7733;0.0011020842869019216
7734;0.001101425243516169
7735;0.0011007667805067083
7736;0.0011001088972124613
7737;0.0010994515929732425
7738;0.0010987948671297761
7739;0.0010981387190236768
7740;0.0010974831479974808
7741;0.0010968281533945937
7742;0.0010961737345593523
7743;0.001095519890836969
7744;0.0010948666215735334
7745;0.0010942139261160726
7746;0.0010935618038124557
7747;0.0010929102540114784
7748;0.0010922592760628127
7749;0.001091608869317009
7750;0.001090959033125527
7751;0.0010903097668406862
7752;0.0010896610698157064
7753;0.0010890129414046685
7754;0.0010883653809625506
7755;0.0010877183878452192
7756;0.001087071961409402
7757;0.0010864261010127023
7758;0.0010857808060136006
7759;0.001085136075771466
7760;0.0010844919096465212
7761;0.00108384830699986
7762;0.0010832052671934545
7763;0.001082562789590162
7764;0.0010819208735536622
7765;0.001081279518448529
7766;0.0010806387236402181
7767;0.0010799984884950096
7768;0.001079358812380059
7769;0.0010787196946633998
7770;0.0010780811347138992
7771;0.0010774431319013071
7772;0.0010768056855962062
7773;0.0010761687951700363
7774;0.0010755324599951003
7775;0.0010748966794445758
7776;0.001074261452892434
7777;0.001073626779713557
7778;0.0010729926592836195
7779;0.0010723590909791883
7780;0.0010717260741776595
7781;0.0010710936082572657
7782;0.0010704616925970814
7783;0.0010698303265770427
7784;0.0010691995095779086
7785;0.0010685692409812925
7786;0.0010679395201696308
7787;0.001067310346526192
7788;0.0010666817194351016
7789;0.001066053638281307
7790;0.0010654261024505758
7791;0.0010647991113295345
7792;0.0010641726643056178
7793;0.0010635467607670963
7794;0.0010629214001030669
7795;0.0010622965817034661
7796;0.0010616723049590299
7797;0.0010610485692613453
7798;0.0010604253740027895
7799;0.0010598027185765991
7800;0.001059180602376801
7801;0.0010585590247982513
7802;0.0010579379852366255
7803;0.0010573174830884155
7804;0.001056697517750926
7805;0.0010560780886222708
7806;0.0010554591951013902
7807;0.0010548408365880215
7808;0.0010542230124827023
7809;0.0010536057221868147
7810;0.001052988965102519
7811;0.0010523727406327793
7812;0.0010517570481813855
7813;0.0010511418871529243
7814;0.001050527256952777
7815;0.0010499131569871186
7816;0.0010492995866629483
7817;0.0010486865453880577
7818;0.0010480740325710136
7819;0.0010474620476212048
7820;0.0010468505899488092
7821;0.0010462396589647777
7822;0.0010456292540808858
7823;0.001045019374709696
7824;0.0010444100202645244
7825;0.0010438011901595101
7826;0.0010431928838095855
7827;0.0010425851006304523
7828;0.001041977840038594
7829;0.0010413711014512857
7830;0.0010407648842866
7831;0.0010401591879633677
7832;0.0010395540119012042
7833;0.0010389493555205194
7834;0.0010383452182424844
7835;0.0010377415994890626
7836;0.0010371384986829772
7837;0.0010365359152477269
7838;0.001035933848607615
7839;0.001035332298187672
7840;0.0010347312634137202
7841;0.0010341307437123654
7842;0.0010335307385109568
7843;0.0010329312472376346
7844;0.0010323322693212718
7845;0.0010317338041915566
7846;0.0010311358512788867
7847;0.0010305384100144617
7848;0.0010299414798302343
7849;0.0010293450601589033
7850;0.0010287491504339331
7851;0.0010281537500895664
7852;0.0010275588585607718
7853;0.0010269644752832954
7854;0.001026370599693628
7855;0.0010257772312290202
7856;0.0010251843693274562
7857;0.0010245920134277088
7858;0.0010240001629692617
7859;0.001023408817392377
7860;0.0010228179761380403
7861;0.001022227638648002
7862;0.0010216378043647581
7863;0.0010210484727315304
7864;0.0010204596431922942
7865;0.001019871315191781
7866;0.0010192834881754425
7867;0.0010186961615894852
7868;0.0010181093348808244
7869;0.00101752300749717
7870;0.0010169371788869169
7871;0.0010163518484992073
7872;0.0010157670157839303
7873;0.0010151826801916982
7874;0.0010145988411738682
7875;0.0010140154981824962
7876;0.0010134326506704087
7877;0.001012850298091142
7878;0.0010122684398989393
7879;0.0010116870755488123
7880;0.0010111062044964602
7881;0.0010105258261983367
7882;0.001009945940111587
7883;0.0010093665456941089
7884;0.0010087876424045004
7885;0.0010082092297020867
7886;0.0010076313070469108
7887;0.0010070538738997398
7888;0.0010064769297220392
7889;0.0010059004739760111
7890;0.0010053245061245547
7891;0.0010047490256312993
7892;0.001004174031960568
7893;0.0010035995245774101
7894;0.0010030255029475816
7895;0.0010024519665375361
7896;0.0010018789148144394
7897;0.0010013063472461843
7898;0.0010007342633013452
7899;0.0010001626624491942
7900;9.995915441597472E-4
7901;9.990209079036743E-4
7902;9.984507531523867E-4
7903;9.978810793779607E-4
7904;9.973118860532116E-4
7905;9.967431726516064E-4
7906;9.96174938647355E-4
7907;9.956071835153268E-4
7908;9.950399067311072E-4
7909;9.944731077709745E-4
7910;9.93906786111887E-4
7911;9.933409412315043E-4
7912;9.927755726081798E-4
7913;9.922106797209465E-4
7914;9.916462620495241E-4
7915;9.91082319074355E-4
7916;9.90518850276509E-4
7917;9.899558551377961E-4
7918;9.8939333314068E-4
7919;9.88831283768306E-4
7920;9.882697065045267E-4
7921;9.87708600833847E-4
7922;9.871479662414845E-4
7923;9.865878022132935E-4
7924;9.860281082358481E-4
7925;9.854688837963722E-4
7926;9.849101283827902E-4
7927;9.843518414836773E-4
7928;9.83794022588289E-4
7929;9.832366711865557E-4
7930;9.826797867691054E-4
7931;9.821233688271907E-4
7932;9.815674168527646E-4
7933;9.81011930338448E-4
7934;9.804569087775161E-4
7935;9.799023516639215E-4
7936;9.793482584922884E-4
7937;9.787946287578818E-4
7938;9.782414619566677E-4
7939;9.776887575852372E-4
7940;9.771365151408735E-4
7941;9.765847341214999E-4
7942;9.760334140257118E-4
7943;9.754825543527608E-4
7944;9.749321546025548E-4
7945;9.743822142756678E-4
7946;9.738327328733082E-4
7947;9.732837098973573E-4
7948;9.72735144850351E-4
7949;9.721870372354681E-4
7950;9.716393865565475E-4
7951;9.71092192318081E-4
7952;9.705454540252048E-4
7953;9.699991711836952E-4
7954;9.694533433000075E-4
7955;9.689079698812009E-4
7956;9.683630504350217E-4
7957;9.678185844698389E-4
7958;9.672745714946662E-4
7959;9.667310110191696E-4
7960;9.661879025536539E-4
7961;9.656452456090638E-4
7962;9.651030396969726E-4
7963;9.645612843296311E-4
7964;9.640199790198821E-4
7965;9.634791232812252E-4
7966;9.629387166278108E-4
7967;9.623987585744141E-4
7968;9.618592486364303E-4
7969;9.613201863299021E-4
7970;9.607815711715122E-4
7971;9.602434026785588E-4
7972;9.59705680368983E-4
7973;9.591684037613569E-4
7974;9.586315723748769E-4
7975;9.580951857293507E-4
7976;9.575592433452389E-4
7977;9.570237447436255E-4
7978;9.564886894462025E-4
7979;9.559540769753039E-4
7980;9.554199068538653E-4
7981;9.548861786054771E-4
7982;9.543528917543257E-4
7983;9.538200458252216E-4
7984;9.532876403436033E-4
7985;9.527556748355232E-4
7986;9.522241488276406E-4
7987;9.516930618472526E-4
7988;9.511624134222552E-4
7989;9.50632203081177E-4
7990;9.501024303531298E-4
7991;9.495730947678854E-4
7992;9.490441958557737E-4
7993;9.485157331477773E-4
7994;9.479877061754762E-4
7995;9.474601144710472E-4
7996;9.469329575672869E-4
7997;9.464062349976083E-4
7998;9.45879946296023E-4
7999;9.453540909971324E-4
8000;9.448286686361745E-4
8001;9.443036787489625E-4
8002;9.437791208719295E-4
8003;9.432549945421007E-4
8004;9.427312992971073E-4
8005;9.422080346751845E-4
8006;9.41685200215173E-4
8007;9.411627954564826E-4
8008;9.406408199391544E-4
8009;9.401192732038138E-4
8010;9.395981547916727E-4
8011;9.390774642445438E-4
8012;9.385572011048413E-4
8013;9.380373649155636E-4
8014;9.375179552203181E-4
8015;9.369989715632774E-4
8016;9.364804134892211E-4
8017;9.359622805435166E-4
8018;9.354445722721131E-4
8019;9.349272882215614E-4
8020;9.344104279389883E-4
8021;9.338939909721137E-4
8022;9.333779768692296E-4
8023;9.328623851792245E-4
8024;9.323472154515717E-4
8025;9.318324672363256E-4
8026;9.31318140084114E-4
8027;9.3080423354614E-4
8028;9.302907471742232E-4
8029;9.297776805207168E-4
8030;9.292650331385857E-4
8031;9.287528045813422E-4
8032;9.28240994403117E-4
8033;9.277296021585692E-4
8034;9.272186274029739E-4
8035;9.267080696921435E-4
8036;9.261979285824912E-4
8037;9.256882036309951E-4
8038;9.251788943952072E-4
8039;9.246700004332314E-4
8040;9.241615213037614E-4
8041;9.236534565660662E-4
8042;9.231458057799469E-4
8043;9.226385685058198E-4
8044;9.221317443046235E-4
8045;9.21625332737902E-4
8046;9.211193333677188E-4
8047;9.206137457567567E-4
8048;9.201085694682125E-4
8049;9.196038040658566E-4
8050;9.190994491140498E-4
8051;9.185955041776733E-4
8052;9.180919688222009E-4
8053;9.175888426136401E-4
8054;9.170861251185771E-4
8055;9.165838159041283E-4
8056;9.160819145379936E-4
8057;9.155804205884219E-4
8058;9.15079333624219E-4
8059;9.145786532147194E-4
8060;9.140783789298387E-4
8061;9.135785103400425E-4
8062;9.130790470163389E-4
8063;9.125799885302795E-4
8064;9.12081334453981E-4
8065;9.115830843601132E-4
8066;9.110852378218753E-4
8067;9.105877944130183E-4
8068;9.10090753707846E-4
8069;9.095941152812172E-4
8070;9.090978787085043E-4
8071;9.086020435656679E-4
8072;9.081066094291735E-4
8073;9.076115758760472E-4
8074;9.071169424838487E-4
8075;9.066227088306892E-4
8076;9.061288744952092E-4
8077;9.056354390565997E-4
8078;9.051424020945756E-4
8079;9.046497631894099E-4
8080;9.041575219218784E-4
8081;9.036656778733392E-4
8082;9.031742306256424E-4
8083;9.026831797611991E-4
8084;9.021925248629645E-4
8085;9.017022655143737E-4
8086;9.0121240129945E-4
8087;9.007229318027306E-4
8088;9.002338566092631E-4
8089;8.997451753046599E-4
8090;8.992568874750391E-4
8091;8.987689927070424E-4
8092;8.982814905878604E-4
8093;8.977943807051925E-4
8094;8.973076626472705E-4
8095;8.968213360028517E-4
8096;8.963354003612271E-4
8097;8.958498553121833E-4
8098;8.95364700446061E-4
8099;8.948799353536937E-4
8100;8.9439555962647E-4
8101;8.939115728562763E-4
8102;8.934279746355159E-4
8103;8.929447645571336E-4
8104;8.924619422145685E-4
8105;8.91979507201776E-4
8106;8.914974591132516E-4
8107;8.910157975440019E-4
8108;8.905345220895193E-4
8109;8.900536323458361E-4
8110;8.895731279095014E-4
8111;8.8909300837757E-4
8112;8.886132733475992E-4
8113;8.881339224176784E-4
8114;8.876549551863891E-4
8115;8.871763712528249E-4
8116;8.866981702166042E-4
8117;8.862203516778319E-4
8118;8.857429152371412E-4
8119;8.85265860495652E-4
8120;8.847891870550102E-4
8121;8.843128945173574E-4
8122;8.838369824853273E-4
8123;8.833614505620852E-4
8124;8.828862983512825E-4
8125;8.8241152545707E-4
8126;8.819371314841013E-4
8127;8.814631160375409E-4
8128;8.809894787230532E-4
8129;8.805162191467819E-4
8130;8.800433369154037E-4
8131;8.795708316360555E-4
8132;8.790987029163987E-4
8133;8.786269503645841E-4
8134;8.78155573589249E-4
8135;8.77684572199546E-4
8136;8.772139458050939E-4
8137;8.767436940160266E-4
8138;8.762738164429674E-4
8139;8.758043126970332E-4
8140;8.753351823898162E-4
8141;8.748664251334243E-4
8142;8.743980405404411E-4
8143;8.739300282239295E-4
8144;8.734623877974656E-4
8145;8.729951188751047E-4
8146;8.725282210713712E-4
8147;8.720616940012969E-4
8148;8.715955372803888E-4
8149;8.711297505246485E-4
8150;8.706643333505599E-4
8151;8.701992853750724E-4
8152;8.697346062156461E-4
8153;8.692702954902041E-4
8154;8.68806352817152E-4
8155;8.683427778153933E-4
8156;8.678795701043012E-4
8157;8.67416729303703E-4
8158;8.669542550339539E-4
8159;8.6649214691585E-4
8160;8.660304045706806E-4
8161;8.655690276201956E-4
8162;8.65108015686648E-4
8163;8.646473683927415E-4
8164;8.641870853616713E-4
8165;8.637271662170977E-4
8166;8.63267610583135E-4
8167;8.628084180844222E-4
8168;8.623495883460096E-4
8169;8.618911209934627E-4
8170;8.614330156527972E-4
8171;8.609752719505076E-4
8172;8.605178895135456E-4
8173;8.600608679693329E-4
8174;8.596042069457842E-4
8175;8.591479060712444E-4
8176;8.586919649745477E-4
8177;8.582363832849797E-4
8178;8.577811606323149E-4
8179;8.573262966467649E-4
8180;8.568717909590231E-4
8181;8.564176432002334E-4
8182;8.559638530020075E-4
8183;8.555104199964192E-4
8184;8.550573438160016E-4
8185;8.546046240937616E-4
8186;8.54152260463141E-4
8187;8.537002525580511E-4
8188;8.532486000128725E-4
8189;8.527973024624284E-4
8190;8.52346359541995E-4
8191;8.518957708873324E-4
8192;8.514455361346303E-4
8193;8.509956549205419E-4
8194;8.505461268821715E-4
8195;8.500969516570873E-4
8196;8.496481288832855E-4
8197;8.4919965819925E-4
8198;8.48751539243885E-4
8199;8.483037716565708E-4
8200;8.47856355077117E-4
8201;8.474092891457949E-4
8202;8.469625735033167E-4
8203;8.465162077908571E-4
8204;8.460701916500198E-4
8205;8.45624524722876E-4
8206;8.451792066519149E-4
8207;8.44734237080111E-4
8208;8.44289615650843E-4
8209;8.43845342007968E-4
8210;8.434014157957647E-4
8211;8.429578366589628E-4
8212;8.425146042427302E-4
8213;8.420717181926904E-4
8214;8.416291781548899E-4
8215;8.411869837758243E-4
8216;8.407451347024314E-4
8217;8.403036305820917E-4
8218;8.39862471062613E-4
8219;8.39421655792245E-4
8220;8.389811844196782E-4
8221;8.385410565940436E-4
8222;8.381012719648983E-4
8223;8.376618301822389E-4
8224;8.37222730896506E-4
8225;8.367839737585649E-4
8226;8.363455584197096E-4
8227;8.359074845316729E-4
8228;8.354697517466279E-4
8229;8.350323597171722E-4
8230;8.345953080963387E-4
8231;8.341585965375795E-4
8232;8.337222246947806E-4
8233;8.332861922222773E-4
8234;8.32850498774799E-4
8235;8.324151440075411E-4
8236;8.319801275760857E-4
8237;8.315454491364773E-4
8238;8.311111083451701E-4
8239;8.306771048590411E-4
8240;8.302434383354043E-4
8241;8.298101084319904E-4
8242;8.293771148069535E-4
8243;8.289444571188648E-4
8244;8.285121350267383E-4
8245;8.280801481899905E-4
8246;8.276484962684591E-4
8247;8.272171789224189E-4
8248;8.267861958125605E-4
